t1location...1,t1emotions_1,t1emotions_2,t1emotions_3,t1emotions_4,t1emotions_5,t1emotions_6,t1emotions_7,t1emotions_8,t1emotions_9,t1emotions_10,t1emotions_11,t1emotions_12,t1emotions_13,t1emotions_14,t1emotions_15,t1jobsa_1,t1jobstr_1,t1jobstr_2,t1jobstr_3,t1jobstr_4,t1jobstr_5,t1jobstr_6,t1jobsa_2,t1jobsa_3,t1wofa_1,t1wofa_2,t1wofa_3,t1threat_1,t1threat_2,t1threat_3,t2jobsa_1,t2jobstr_1,t2jobstr_2,t2jobstr_3,t2jobstr_4,t2jobstr_5,t2jobstr_6,t2jobsa_2,t2jobsa_3,t2threatlast_1,t2threatlast_2,t2threatlast_3,t2emotionslast_1,t2emotionslast_2,t2emotionslast_3,t2emotionslast_4,t2emotionslast_5,t2emotionslast_6,t2emotionslast_7,t2emotionslast_8,t2emotionslast_9,t2threat_1,t2threat_2,t2threat_3,t3jobsa_1,t3jobstr_1,t3jobstr_2,t3jobstr_3,t3jobstr_4,t3jobstr_5,t3jobstr_6,t3jobsa_2,t3jobsa_3,t3threatlast_1,t3threatlast_2,t3threatlast_3,t3emotionslast_1,t3emotionslast_2,t3emotionslast_3,t3emotionslast_4,t3emotionslast_5,t3emotionslast_6,t3emotionslast_7,t3emotionslast_8,t3emotionslast_9,t3threat_1,t3threat_2,t3threat_3,t1occ,t1found,t1own,t1location...83,t1age_1,t1gender,t1lang,t1edu,t1preocc,t1evcat_,t1evdes_,t1novel_,t1disrup_,t1perfo_,t1probsolv_,t1copeact1_,t1copeact2_,t1copeplan1_,t1copeplan2_,t1coperefram1_,t1coperefram2_,t1copeaccept1_,t1copeaccept2_,t1copehumor1_,t1copehumor2_,t1copeemosup1_,t1copeemosup2_,t1copeinssup1_,t1copeinssup2_,t1copedistr1_,t1copedistr2_,t1copedenial1_,t1copedenial2_,t1copevent1_,t1copevent2_,t1copediseng1_,t1copediseng2_,t1copeblame1_,t1copeblame2_,t2evcat_,t2evdes_,t2novel_,t2disrup_,t2perfo_,t2copeact1_,t2copeact2_,t2copeplan1_,t2copeplan2_,t2coperefram1_,t2coperefram2_,t2copeaccept1_,t2copeaccept2_,t2copehumor1_,t2copehumor2_,t2copeemosup1_,t2copeemosup2_,t2copeinssup1_,t2copeinssup2_,t2copedistr1_,t2copedistr2_,t2copedenial1_,t2copedenial2_,t2copevent1_,t2copevent2_,t2copediseng1_,t2copediseng2_,t2copeblame1_,t2copeblame2_,t3evcat_,t3evdes_,t3novel_,t3disrup_,t3perfo_,t3copeact1_,t3copeact2_,t3copeplan1_,t3copeplan2_,t3coperefram1_,t3coperefram2_,t3copeaccept1_,t3copeaccept2_,t3copehumor1_,t3copehumor2_,t3copeemosup1_,t3copeemosup2_,t3copeinssup1_,t3copeinssup2_,t3copedistr1_,t3copedistr2_,t3copedenial1_,t3copedenial2_,t3copevent1_,t3copevent2_,t3copediseng1_,t3copediseng2_,t3copeblame1_,t3copeblame2_,t1timebuiss
3,2,2,2,2,2,3,4,5,3,3,1,1,1,1,3,0.8273096132809177,3,2,2,2,2,2,-0.9848931350210511,-1.588123114138611,5,5,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,5,1,3,3,1,1,We had to lay off a few of our colleagues because we pivoted our core business model,1,3,4,3,3,3,4,4,1,4,4,4,1,1,3,3,4,4,4,4,1,1,1,1,1,1,3,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914
3,2,1,1,1,1,1,1,3,2,1,2,1,1,1,1,0.8273096132809177,2,2,1,1,2,1,0.7999744239558738,0.957828879785873,2,1,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,44,1,3,6,2,1,Because of corona some projects had been postponed,1,5,2,2,4,4,4,4,4,4,4,4,1,2,4,4,3,3,2,1,4,1,3,1,1,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608
3,4,3,1,2,2,4,4,3,1,1,1,1,1,1,1,0.8273096132809177,1,1,1,2,3,1,1.1858917340049386,1.0119980711459684,2,2,2,2,2,2,1.1097419040461884,1,1,1,2,1,1,1.0701224603782302,0.9244315233150806,4,4,5,4,3,2,3,2,4,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,22,1,3,4,3,1,"We negotiated with a new service provider (logistics) and although our PoC was aware of the time pressure that we had, he was not replying in time and it was very hard for me to get my information.",4,4,5,5,3,3,3,3,3,2,3,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,973
3,5,5,1,5,5,5,2,5,1,5,1,5,4,3,1,-2.657952161817417,1,4,4,5,5,5,-2.67328136648571,-1.588123114138611,1,5,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,15,1,3,5,6,1,Co-founders long absence due to becoming a father,4,5,5,4,3,2,1,4,1,2,4,3,3,3,3,3,3,2,1,1,1,1,1,3,1,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731
3,1,4,1,1,1,4,1,1,1,1,4,1,1,1,1,-0.3344443117518606,1,1,2,2,4,1,0.462296777662942,0.03695262666425119,4,3,4,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,6,1,1,2,5,1,"A client requested last-minute changes to a project, which disrupted my schedule with my other projects, which caused delays, which inevitable cut into my free time.",5,3,3,5,3,4,2,2,3,3,2,1,2,3,2,2,2,1,4,4,1,1,1,1,1,1,2,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761
3,5,5,1,3,4,3,1,4,1,1,1,1,1,1,1,-0.3344443117518606,1,1,2,4,4,4,-0.454256833703587,-0.01721656469584421,4,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,7,2,1,4,2,1,Co-workers are employed and had little time to assist,4,4,4,4,3,3,3,3,2,1,4,1,2,1,3,4,1,1,3,2,1,1,1,1,1,1,2,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,973
3,4,3,1,3,4,5,2,3,1,1,3,2,3,2,3,0.8273096132809177,2,1,2,4,3,3,-0.020099859898389024,-0.7755852437371799,4,4,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,6,1,3,4,3,1,Products were not cleared by customs,4,5,3,4,3,3,3,3,2,3,2,3,4,3,2,3,2,4,3,3,2,2,3,3,3,2,4,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92
3,5,5,1,1,4,5,4,4,1,2,1,2,4,4,3,-0.3344443117518606,2,2,1,4,5,4,-0.50249649745972,-0.07138575605593961,3,2,2,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,2,2,1,2,5,1,"When ordering the outside packaging of one of our face mask products, the manufacturer had engraved a logo different to what we specified.",1,5,5,4,4,4,4,4,2,3,3,1,2,2,1,2,2,1,3,3,3,1,3,3,1,2,4,4,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183
3,2,3,1,1,1,4,1,4,1,1,1,1,1,1,1,0.8273096132809177,1,1,1,1,1,2,0.462296777662942,0.5786445402652052,3,2,2,2,2,5,-0.4438967616184751,2,2,2,1,2,2,0.35544703630937674,0.47412853901984797,2,1,4,1,3,1,1,1,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,7,1,3,4,2,1,"i had a screening of one of my short films, and the quality of the video was awful, therefore it was presented badly to the people watching it, which might have led to undermining my professional skills related to what i do.",2,1,3,1,1,1,2,2,1,1,4,4,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274
3,4,3,1,1,2,5,2,4,3,2,1,1,1,1,1,-0.3344443117518606,1,1,1,1,2,1,0.028139803857744082,0.5786445402652052,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,5,1,1,4,5,1,"did not spend money properly, business is not operating anymore (not in last week, our business was up and running from 2016-2018)",1,5,5,1,2,3,2,2,1,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126
3,1,2,1,2,1,4,4,2,3,2,4,4,1,4,2,-0.3344443117518606,1,1,1,2,3,1,0.462296777662942,NA,2,3,2,1,3,4,-0.4438967616184751,2,1,1,2,1,1,0.7921931287958983,0.9244315233150806,4,4,5,4,4,2,4,4,5,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,2,2,3,6,5,1,We ran out of products and had to stop advertising,1,3,5,5,3,3,4,4,4,4,4,4,1,2,3,4,3,3,4,3,2,1,2,1,1,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-335
3,3,4,3,1,3,5,2,3,1,1,1,1,1,2,1,0.8273096132809177,1,1,1,2,2,2,0.2210984588822765,0.5786445402652052,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,1,1,1,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,6,1,1,4,5,1,One of our vendors did not properly tag their products for sale in our retail store.  We use this as a backup in case the product is not entered in the system.  We had technical issues where the products where not displaying properly on the system so we removed the products from the shelf and contacted the vendor for info on price so we could sell the products.  We did not hear back until the following day when the vendors business partner contacted us in anger demanding compensation for lost sales.,4,4,5,5,2,3,3,2,3,4,4,4,4,3,2,1,1,2,2,2,1,1,1,2,1,1,1,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92
3,4,2,3,2,4,4,1,5,1,2,1,3,4,5,2,-0.3344443117518606,2,3,1,2,3,2,0.462296777662942,0.03695262666425119,4,5,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,13,1,3,4,6,1,"As we're a young business, we're still only two people working for it, but the demands from our main client often exceed our resources.",5,5,2,2,3,3,1,4,3,2,4,3,2,3,3,4,3,2,3,3,1,1,2,3,2,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214
3,1,5,1,3,1,5,4,4,1,1,1,1,4,5,1,-0.3344443117518606,1,1,1,4,3,4,0.7034950964436075,0.5786445402652052,5,4,4,4,5,3,-0.4438967616184751,1,1,1,4,3,4,0.35544703630937674,0.22396021441138544,3,4,3,1,5,1,2,1,4,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,3,39,1,3,4,6,1,"Employees or hard to recruit Work is produce not at a normal speed. Even if we allow over time (after 35 hours/week) employees do not accept to word more. Because we are not a essential service, we do not impose. We hope!",4,5,4,3,4,3,3,3,2,1,2,2,1,1,1,2,3,1,2,2,1,1,3,2,1,1,3,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731
3,1,1,1,4,1,4,1,1,4,1,4,1,3,1,1,-0.3344443117518606,2,2,1,2,2,1,0.2210984588822765,0.3619677748248236,2,1,2,4,3,3,-0.4438967616184751,1,1,1,2,2,2,0.19663027540518707,-0.17630910496215463,2,2,1,1,2,1,1,1,2,1,1,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,34,2,3,4,3,1,Conflict with colleagues : not exacly a conflict because I didn't tell him. But after a discussion (and It happen several times) I had a feeling  that this personn had too much principles. And that hinders me from wanting to work with this personn.,3,3,3,1,2,2,2,1,3,3,4,3,1,1,1,2,1,1,3,3,1,1,3,3,3,4,2,1,1,"My colleague spend too muche time on each task, his explanation are too long with others colleagues, clients. So it takes me a lotof patience to work with him and I have the fealing others colleagues don't want to work with him because of his behaviour.
",6,4,3,2,2,2,2,3,3,3,2,3,3,3,3,3,3,2,1,1,1,2,3,1,2,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700
3,5,4,4,4,3,4,3,4,3,4,1,2,2,2,2,-0.3344443117518606,4,1,1,3,2,2,0.41405711390680894,-0.17972413877613042,3,3,3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,6,1,3,3,6,1,The Boss thinks that I’m not legally capable to do the job,1,4,4,2,4,4,3,4,3,4,3,2,2,2,4,3,3,3,3,3,4,2,3,3,1,3,3,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396
3,1,5,1,1,1,4,1,5,1,1,1,1,1,4,1,0.8273096132809177,1,1,1,1,1,3,0.8482140877120069,0.8494904970656822,3,3,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,15,2,1,4,2,1,"Artwork was supplied by client, it was supposed to be sent off to printer but it was not, now we may not meet the deadline.",4,5,4,2,3,4,4,4,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218
3,3,3,3,3,3,3,1,3,1,1,1,2,1,2,4,-1.496198236784639,3,2,2,3,2,1,-1.804967418875314,-0.7214160523770844,4,3,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,39,1,3,4,3,1,COVID 19,1,4,4,1,4,4,4,4,4,3,4,4,1,1,3,4,2,2,3,3,2,2,2,2,1,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-182
1,4,4,1,4,1,5,1,4,2,3,3,2,2,4,2,0.8273096132809177,2,1,1,3,2,1,0.7034950964436075,-0.23389333013622582,4,2,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,2,3,1,2,2,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,3,2,2,4,5,1,Working too hard and wanting too much. It caused me to burn out and become sick.,2,5,5,3,4,4,3,3,4,4,3,1,2,1,4,4,3,3,1,2,2,2,1,3,1,1,4,4,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183
3,2,3,5,4,2,1,5,5,4,3,3,2,3,3,4,-0.3344443117518606,2,2,2,3,3,3,0.5105364414190752,-0.23389333013622582,4,3,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,5,2,2,2,1,1,-,1,2,3,1,2,3,1,1,4,3,3,4,2,3,4,2,2,3,3,4,4,2,3,2,1,1,1,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7701
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,7,1,3,4,5,1,COVID,1,4,4,2,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153
NA,4,1,1,1,1,4,3,1,1,1,1,1,1,1,1,0.8273096132809177,2,1,1,2,2,1,0.6070157689313413,0.6328137316253006,1,1,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,5,1,1,1,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"A client from Mumbai has mishandled the equipment supplied and broken a few parts. The equipment is under warranty, while the mishandling or manual breakage is not included. A replacement of the same has to be done to retain the customers good will, while sending or visiting Mumbai from Coimbatore is risky and expensive. We have been continuously facing issues with the client due to mishandling of the equipment despite 3,4 training. 
",2,4,5,NA,4,4,4,4,1,3,4,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,2,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,4,3,2,4,4,4,4,3,3,1,1,1,3,3,-0.3344443117518606,3,2,2,2,2,2,-0.020099859898389024,-1.1547695832578477,4,4,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Lack of Money for my startup,6,5,5,NA,4,3,3,3,4,4,4,4,2,1,4,3,3,4,4,4,4,4,4,1,4,4,1,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,4,4,1,2,2,2,2,4,4,1,1,1,1,1,1,-0.3344443117518606,1,1,1,1,1,2,0.462296777662942,1.1203364538661593,4,3,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,4,1,4,1,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,3,1,1,1,1,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,As I was playing music at a bar in front of a lot of people suddenly my laptop crashed and the music stopped which caused inconvenience at the party and some people went away.,1,5,4,NA,4,4,4,4,3,3,4,2,3,3,4,4,2,3,1,1,1,1,2,2,1,1,2,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
